userId,movieId,ratting,timestamp,last,histHighRatedMovieIds,negHistMovieIds,gender,age,occupation,zipCode,title,genres,label
5788,2300,5,968553806,1.0,3181|1032|1566|3812|2648|2366|3676|2097|3535|3160,2096|2135|1578|1264|46|482|160|3283|496|2605,M,25,0,92646,"Producers, The (1968)",Comedy|Musical,1
1932,1374,4,974705645,1.0,2174|2968|1097|2105|2193|2005|2987|1259|1196|3104,954|3603|1252|2459|585|3799|3535|3860|3764|1500,M,25,7,94114,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,1
3530,1374,3,966895378,1.0,1210|3785|3623|3755|3825|2000|2001|736|780|3082,2528|486|1368|3648|3770|2676|1771|1873|1054|3596,M,25,0,77058,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,0
4424,1374,3,965108780,1.0,589|3418|3153|2924|1201|1197|555|3793|2571|21,1120|1611|912|1936|3429|1455|2048|1534|3510|378,M,25,7,94109,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,0
4570,1374,3,964469356,1.0,3622|3608|3606|2000|3082|2181|3147|2997|1235|2340,3091|163|2586|1950|1133|411|1265|1652|128|3159,M,45,17,60185,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,0
4723,1374,3,963366045,1.0,982|3175|2746|1077|3588|1732|345|3082|3812|3544,796|1381|3592|1275|51|3551|3495|365|1018|375,M,35,7,90014-1718,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,0
5200,1374,4,961650591,1.0,595|588|2081|364|1282|1907|317|1566|3699|3175,311|142|3166|1425|2257|137|3424|2283|609|1757,F,35,15,43065,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,1
5832,1374,4,957887361,1.0,2918|1259|1196|1200|1210|1240|1097|2407|1127|3527,2354|3682|2165|2609|3920|158|3153|2264|1304|3389,F,25,0,78240,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,1
1940,2951,4,974694661,1.0,1997|1214|1219|3476|1304|1266|590|1201|3671|2922,3407|3708|3797|3496|543|1258|2461|2938|2292|2060,M,25,12,95158,"Fistful of Dollars, A (1964)",Action|Western,1
2875,2951,4,972413969,1.0,858|1200|2019|1221|1291|2872|1953|3702|2916|2944,671|1874|3821|2138|3648|1052|2336|1460|1082|1519,M,25,2,10013,"Fistful of Dollars, A (1964)",Action|Western,1
5441,2951,4,959993023,1.0,2054|2105|60|3683|1344|1997|2160|1345|3476|25,2255|750|2736|766|3631|2630|2170|3155|933|2278,M,50,7,95762,"Fistful of Dollars, A (1964)",Action|Western,1
1942,314,5,974693750,1.0,1965|3512|1235|1207|524|1399|3178|2272|2996|2359,619|1346|60|3934|3586|2172|3396|3172|1352|2293,M,35,5,04901,"Secret of Roan Inish, The (1994)",Drama,1
4624,314,5,1010007060,1.0,2804|3861|2723|2770|3948|2617|1242|1449|3155|3751,3509|609|1098|3219|2068|1568|2949|3943|1144|3314,M,25,12,84062,"Secret of Roan Inish, The (1994)",Drama,1
1943,1649,4,1039891088,1.0,1992|1269|1241|2323|1123|909|2231|3869|2085|2137,234|3351|530|948|1453|1538|2767|576|3546|1328,M,18,4,91501,"Fast, Cheap & Out of Control (1997)",Documentary,1
1944,3316,1,974702615,1.0,1639|3481|3556|3618|3515|3753|3301|3594|3617|3565,2310|1409|3530|2186|62|2527|464|3339|877|823,F,18,4,93107,Reindeer Games (2000),Action|Thriller,0
2609,3316,3,998743870,1.0,2932|1250|3755|2070|2293|1617|247|1892|457|3513,2330|1816|1094|1242|3510|2767|3890|1890|1059|3402,F,50,12,55391,Reindeer Games (2000),Action|Thriller,0
3164,3316,2,968851393,1.0,3298|2770|2433|223|2355|2541|2599|3408|2333|3578,3922|3674|347|2016|2532|1076|3733|344|924|1075,M,18,12,55118,Reindeer Games (2000),Action|Thriller,0
3540,3316,4,973469418,1.0,1758|1090|1259|2791|524|2455|266|3450|3513|2792,811|3884|3937|117|822|1441|3036|187|2640|3025,M,18,17,57106,Reindeer Games (2000),Action|Thriller,1
1945,555,3,974693302,1.0,904|1212|2019|923|1218|3089|1219|1387|123|1573,1482|1397|2762|3219|1419|138|3606|1552|380|1537,M,25,20,92866,True Romance (1993),Action|Crime|Romance,0
2687,555,5,973409098,1.0,608|1912|47|50|1213|6|493|866|2580|2952,3712|1777|1923|2445|413|2823|2451|194|3311|1480,M,1,10,08805,True Romance (1993),Action|Crime|Romance,1
3192,555,4,980319828,1.0,1240|1210|1127|3793|2640|3704|3033|1356|2985|2391,2293|1284|3018|2738|3538|1126|3570|2720|3338|2703,M,18,4,02912,True Romance (1993),Action|Crime|Romance,1
1949,3918,3,976923126,1.0,3250|1127|3064|1374|1376|2836|529|1097|1584|3948,1377|2830|2445|2849|248|3608|727|1501|764|3212,M,18,17,92595,Hellbound: Hellraiser II (1988),Horror,0
1950,2004,2,974701525,1.0,2291|155|515|799|3476|1407|1355|532|2976|842,1191|3100|419|1256|1611|2394|1892|1917|2081|3768,M,25,12,49024,Gremlins 2: The New Batch (1990),Comedy|Horror,0
1954,3784,5,1042855667,1.0,3794|3827|3952|3624|3903|1046|3785|3548|3851|2390,2040|831|1136|1439|218|3601|2977|2255|1058|1982,M,25,16,91402,"Kid, The (2000)",Comedy,1
1995,3784,4,983611912,1.0,466|1676|1920|2100|2797|1097|2054|2005|2420|2422,1349|2636|630|2518|1442|1285|2977|463|1529|2058,M,25,1,85364,"Kid, The (2000)",Comedy,1
3082,3784,3,969817335,1.0,1258|1387|3499|2657|1947|1035|2762|457|1036|3101,1330|3742|2090|1227|474|3264|2105|380|1192|1904,F,35,6,45459,"Kid, The (2000)",Comedy,0
3600,3784,3,966881700,1.0,2384|595|364|531|2089|609|1015|2053|1551|1304,1953|3204|3370|737|992|798|3523|859|2733|2463,M,35,20,94506,"Kid, The (2000)",Comedy,0
1957,1096,3,974688847,1.0,296|3504|1188|2908|1094|2289|2607|1945|2762|1079,559|538|2818|296|438|783|1683|3776|2271|3066,F,18,4,23185,Sophie's Choice (1982),Drama,0
5526,1096,4,963100675,1.0,1834|3160|1955|2291|1401|2243|3060|302|337|509,343|3813|2346|921|73|1660|1424|1642|583|451,F,35,2,27514,Sophie's Choice (1982),Drama,1
1960,3155,1,976747715,1.0,1674|1172|1189|1132|3868|2791|2757|266|3534|3755,2675|220|2233|959|579|3150|3027|2889|2457|937,M,45,7,55555,Anna and the King (1999),Drama|Romance,0
3583,3155,3,966696102,1.0,1408|916|933|2396|932|249|534|915|1683|1183,1959|3207|2422|3308|1515|1651|1589|3080|2037|1118,F,25,9,41075,Anna and the King (1999),Drama|Romance,0
1975,3494,5,974686168,1.0,2944|3367|1294|3836|1208|3671|3508|599|1201|2951,1564|3429|2413|749|3620|3019|751|1268|2272|3023,M,18,4,97361,True Grit (1969),Adventure|Western,1
5982,3494,4,956936565,1.0,1961|1704|593|1617|1|986|1584|1265|3552|3501,930|363|617|1442|2431|1569|477|341|570|2166,M,35,1,56082,True Grit (1969),Adventure|Western,1
1976,1027,3,974691198,1.0,141|428|2059|986|2125|1343|2353|551|380|2628,288|3804|2624|891|1888|820|3463|2186|1121|7,M,35,5,58703,Robin Hood: Prince of Thieves (1991),Drama,0
4561,1027,4,970178023,1.0,2628|2092|2394|1689|468|3259|7|3247|362|107,1043|1189|2323|1961|1501|745|2337|1696|2440|3823,F,25,9,84037,Robin Hood: Prince of Thieves (1991),Drama,1
1977,3083,4,974688684,1.0,1948|1276|946|1136|1235|1256|2396|2997|2858|945,1695|219|2779|2253|178|1198|3748|1951|2760|1114,M,56,6,02726,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,1
3079,3083,3,981309542,1.0,912|608|1217|318|2919|1199|1073|1192|2155|3786,3841|3049|278|497|611|1913|1569|54|1474|465,F,25,1,55410,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,0
3135,3083,4,969068994,1.0,2427|306|3272|1357|2943|781|302|2283|697|2897,92|896|3779|1835|1579|475|211|514|2936|171,M,25,15,12345,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,1
1980,2579,4,1045807182,1.0,1230|2290|215|1244|1293|3307|1287|1252|1276|3007,1226|2877|3642|2985|611|834|154|846|3276|3787,M,35,7,06460,Following (1998),Drama,1
5636,2579,4,1045608866,1.0,3101|3505|2474|2321|3114|2211|2745|2920|265|3246,2891|1546|967|2990|2398|2937|1515|591|107|2671,M,25,7,98102,Following (1998),Drama,1
1985,1438,5,974685124,1.0,3153|3020|292|1587|2094|3441|2524|2881|1917|2722,1598|2507|3600|2764|2171|3494|598|3199|3375|3614,M,45,12,92122,Dante's Peak (1997),Action|Thriller,1
1987,3287,3,974685528,1.0,1240|457|3114|1|2085|2080|2687|1566|2081|1907,553|2689|3781|2851|174|1804|3361|40|734|2411,M,25,17,62629,"Tigger Movie, The (2000)",Animation|Children's,0
1988,3851,3,1010250979,1.0,3114|1610|3629|1941|3044|2304|944|3446|3088|1285,1985|1635|730|2303|497|818|2023|3295|247|3223,F,25,1,85224,I'm the One That I Want (2000),Comedy,0
1990,3006,5,974682636,1.0,1704|1788|1299|1250|3823|1287|2324|3105|1962|1090,761|3054|1499|2797|2353|623|789|3932|2905|2832,M,25,7,85257,"Insider, The (1999)",Drama,1
3474,3006,5,967134849,1.0,1947|2025|608|50|2966|1207|919|3429|3872|318,3001|1210|942|425|2256|666|3323|1193|389|2073,M,35,11,10538,"Insider, The (1999)",Drama,1
4304,3006,5,965265130,1.0,11|2413|39|6|318|2997|2858|2028|2959|2329,2349|3350|1334|2820|1058|1907|2913|2829|3128|2209,M,18,0,46250,"Insider, The (1999)",Drama,1
4795,3006,5,986669679,1.0,903|290|2919|111|2819|1485|3408|3578|3916|1617,1040|655|994|2517|1541|2218|591|231|1016|894,M,45,16,10962,"Insider, The (1999)",Drama,1
5663,3006,4,959567265,1.0,1222|1228|1275|2020|1962|2915|1674|3703|3081|454,3764|1949|2784|1125|1484|1376|1777|2933|505|3241,F,35,20,75093,"Insider, The (1999)",Drama,1
1992,3536,3,974693064,1.0,3481|3535|2804|2791|2463|1663|3448|3033|3578|3863,1133|713|500|1022|2567|2315|518|3367|1589|669,M,18,4,85259,Keeping the Faith (2000),Comedy|Romance,0
2033,3536,1,974670106,1.0,3516|3719|3751|3852|3317|3618|3189|3326|3515|3752,2131|3663|1082|447|1881|3315|56|941|2744|835,F,45,20,91436,Keeping the Faith (2000),Comedy|Romance,0
2506,3536,3,974141509,1.0,2926|2064|2144|1186|608|318|3006|593|296|1535,2942|1138|1525|1879|2405|1370|1598|2408|474|3024,F,25,14,98225,Keeping the Faith (2000),Comedy|Romance,0
3420,3536,4,1005670935,1.0,2212|1683|3546|662|1092|3176|18|3897|3755|3408,893|2269|2477|171|246|2606|2991|1155|1033|651,F,25,7,48105,Keeping the Faith (2000),Comedy|Romance,1
1994,3105,3,974682256,1.0,527|3114|1780|1641|2028|1094|2302|2268|589|1266,2117|2190|2012|780|1039|897|2030|607|381|2211,M,35,2,89012,Awakenings (1990),Drama,0
2488,3105,5,974143210,1.0,1956|1961|3217|959|3936|527|1962|2028|1231|2443,2202|1674|765|3084|3796|1135|596|3321|2879|1582,F,45,2,31804,Awakenings (1990),Drama,1
2991,3105,4,1005746143,1.0,3114|594|1292|1244|1950|2160|34|3201|953|3654,951|25|3471|1904|2045|3363|2669|1959|968|28,M,50,1,48105,Awakenings (1990),Drama,1
1999,906,5,974679243,1.0,1259|1028|1079|3671|3362|2795|1|3072|903|904,1079|680|666|3814|529|1932|1772|3385|1067|2797,F,35,3,02113,Gaslight (1944),Mystery|Thriller,1
2038,906,5,975252337,1.0,1927|1094|1272|1960|1210|936|974|2969|509|3684,2536|3194|3473|2671|3214|2228|2161|3022|466|2009,F,45,1,33301,Gaslight (1944),Mystery|Thriller,1
2000,2496,4,986265148,1.0,1136|2804|2395|1617|50|353|2321|2572|2359|2384,2780|3772|2337|1225|3033|3370|3148|2029|659|168,M,18,4,44685,Blast from the Past (1999),Comedy|Romance,1
2980,2496,4,995862861,1.0,733|3624|3623|2617|1262|3468|1927|1244|3916|3129,1203|27|672|2782|1602|472|1143|3538|3447|872,M,45,7,91766,Blast from the Past (1999),Comedy|Romance,1
2002,587,3,974679341,1.0,1958|2539|2657|3448|2407|708|532|2436|539|356,3887|3048|2798|1908|3685|1043|25|1220|792|2101,F,56,13,02136-1522,Ghost (1990),Comedy|Romance|Thriller,0
4190,587,4,965327651,1.0,902|1408|224|1597|17|838|353|2006|2496|1380,3855|1461|681|2200|1194|1155|2065|3356|3767|2542,M,45,17,89108,Ghost (1990),Comedy|Romance|Thriller,1
2006,901,5,974677353,1.0,2746|588|3061|935|2096|918|3675|1081|942|3435,577|3334|3760|3015|1692|85|423|3315|2760|42,M,35,0,66048,Funny Face (1957),Comedy|Musical,1
2010,63,1,974688641,1.0,2329|2959|778|3148|1625|2427|1268|41|2490|2560,122|2635|3304|3849|3936|3222|189|573|3629|752,M,18,4,81520,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy,0
5185,63,3,963403918,1.0,1008|1246|2871|1263|1036|1086|2944|853|3424|3362,3604|3260|2559|2368|2329|1439|352|3807|1062|2110,F,35,4,44485,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy,0
2012,3258,2,1031009491,1.0,587|2005|3751|47|720|1198|2477|2617|3578|1797,1291|2189|431|2238|661|3493|1330|3076|3777|900,M,25,4,49456,Death Becomes Her (1992),Comedy,0
2015,163,3,1035828339,1.0,1449|1078|3275|2150|2111|2371|3120|3688|2860|1953,2651|552|60|2241|3371|2725|1514|3236|3545|1360,M,18,4,01003,Desperado (1995),Action|Romance|Thriller,0
3631,163,4,966611606,1.0,3578|1291|1527|3702|3527|1275|2115|610|2193|2353,1274|122|754|3784|2795|966|2143|3448|2932|439,M,18,4,77005,Desperado (1995),Action|Romance|Thriller,1
2016,2723,2,974733952,1.0,165|552|3274|1586|2533|1616|780|2402|3441|2532,1972|3610|3062|2173|27|507|2237|3495|2841|1317,F,56,2,20783,Mystery Men (1999),Action|Adventure|Comedy,0
2551,2723,2,974015658,1.0,3159|2599|3175|2959|2716|2580|3578|3053|3623|2502,1|2297|984|3038|1724|2815|3932|2693|2126|3917,M,25,12,98133,Mystery Men (1999),Action|Adventure|Comedy,0
2017,25,5,974676122,1.0,296|1704|1358|590|2890|3105|34|3418|150|1682,3502|309|3514|1937|558|621|3174|3719|2830|2256,M,25,17,35808,Leaving Las Vegas (1995),Drama|Romance,1
3318,25,5,967928612,1.0,1203|1234|2859|2917|1358|2664|3363|593|457|1956,3658|2479|767|3377|302|922|1332|2965|3144|703,M,56,13,30047,Leaving Las Vegas (1995),Drama|Romance,1
5666,25,3,958759696,1.0,678|110|2762|3006|1213|1358|3418|3148|34|3499,52|3069|3171|3617|1722|560|2542|2910|3095|2528,M,18,16,11209,Leaving Las Vegas (1995),Drama|Romance,0
2018,3089,5,1031107487,1.0,2932|3200|2819|3682|1955|2527|2973|3072|1285|1251,3736|3325|51|2951|359|2428|3826|2811|2090|1050,M,35,16,46214,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,1
4551,3089,5,966880097,1.0,3201|1546|1214|3468|1224|1243|2858|1193|3547|846,2636|3621|3867|2967|531|2173|1991|2379|3904|1564,M,18,12,60622,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,1
2021,316,4,974977725,1.0,329|2393|2722|786|3257|434|653|1544|1552|145,2401|3568|2120|2307|3642|1548|923|1970|2388|2220,M,25,0,61364,Stargate (1994),Action|Adventure|Sci-Fi,1
2066,316,5,974659643,1.0,1580|1372|349|2006|1894|648|380|2628|480|329,110|2385|2217|3800|1612|1624|2622|1099|400|2782,F,25,6,53202,Stargate (1994),Action|Adventure|Sci-Fi,1
2132,316,2,974643550,1.0,1214|541|924|2010|1253|2288|1077|1019|1690|1320,871|1303|3783|2901|2247|306|2728|3602|570|2323,M,56,14,02632,Stargate (1994),Action|Adventure|Sci-Fi,0
3820,316,5,965947546,1.0,2657|3699|1356|2628|2140|1748|3701|3033|1676|1917,3146|1441|2929|2073|3353|1976|914|911|1915|3155,M,25,17,90804,Stargate (1994),Action|Adventure|Sci-Fi,1
3920,316,5,965732087,1.0,2804|1197|969|2871|2193|3104|1215|1580|3461|590,2170|3138|3522|1714|724|2110|566|2672|2717|427,M,35,17,63126,Stargate (1994),Action|Adventure|Sci-Fi,1
3941,316,4,965693038,1.0,2167|1339|196|589|3175|2571|2916|780|480|1573,2233|1257|706|1204|536|1837|2628|3926|3630|3544,M,45,17,40031,Stargate (1994),Action|Adventure|Sci-Fi,1
2022,2067,4,1012006271,1.0,249|1270|180|1721|595|1569|2617|2502|1265|1285,2063|1301|2150|303|611|1925|3107|1062|1765|1167,M,25,7,60137,Doctor Zhivago (1965),Drama|Romance|War,1
2358,2067,5,974384647,1.0,1959|299|2013|2670|3185|2762|2070|456|527|318,784|3126|3933|2253|1877|960|2326|625|2904|3441,F,56,6,06074,Doctor Zhivago (1965),Drama|Romance|War,1
2024,3399,3,974674042,1.0,1010|2683|317|2717|1468|2413|2694|3591|2375|2141,3297|2488|1929|2998|2240|115|3108|1714|770|467,M,1,19,06614,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,0
2027,2771,4,974675114,1.0,237|428|1625|2692|3281|176|322|2908|356|1,787|224|3820|614|1583|2138|3032|2058|537|289,F,25,9,48021,Brokedown Palace (1999),Drama,1
2031,1361,4,1042347892,1.0,3852|3794|3556|3720|3948|3827|3624|3851|3189|3429,2379|2967|3846|2547|1824|3788|595|518|281|3659,M,35,20,60640,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,1
2803,1361,5,996397297,1.0,1247|2973|2859|919|3551|1231|3359|1300|2065|2985,2864|383|2492|3222|2904|2305|54|2619|1927|789,M,25,7,94022,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,1
5601,1361,4,959212421,1.0,2427|6|2353|1722|3256|1408|1047|1608|465|1189,1702|1900|1944|3371|537|3463|224|1428|833|2941,M,35,1,98225,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,1
2034,2926,4,974669346,1.0,1066|1394|2750|2289|2110|1077|3685|2300|2352|348,2123|3432|3765|2147|3715|558|730|2793|3690|3250,F,45,2,01851,Hairspray (1988),Comedy|Drama,1
5172,2926,3,1044154236,1.0,2836|781|2763|2732|3176|1172|3724|1189|1080|916,1595|1855|2055|238|1445|550|1517|2068|695|3215,F,35,11,05602,Hairspray (1988),Comedy|Drama,0
2040,190,3,974668185,1.0,3176|2763|3798|3897|3948|3481|1265|1678|296|2250,1449|2976|642|3078|3415|450|3321|3010|1986|271,F,25,7,02494,Safe (1995),Thriller,0
5452,190,5,959993274,1.0,162|1111|1192|1191|1653|1584|1244|3498|593|1673,1099|624|148|3038|1755|3607|54|207|2100|2751,M,35,6,10011,Safe (1995),Thriller,1
2045,61,5,974668725,1.0,1592|2123|146|577|1021|343|3107|13|595|1911,1936|115|3348|1337|1490|1434|2559|3750|3246|1160,F,1,0,24179,Eye for an Eye (1996),Drama|Thriller,1
2049,945,4,974663680,1.0,3095|3435|910|923|950|3811|1041|904|905|955,3488|727|2583|639|2988|2712|792|3928|1843|1773,F,50,0,13210,Top Hat (1935),Comedy|Musical|Romance,1
5019,945,4,1013200996,1.0,1079|1730|3317|1641|2948|2890|213|1295|904|928,3426|3850|159|432|1009|76|2043|596|1589|282,M,25,7,10025,Top Hat (1935),Comedy|Musical|Romance,1
2050,2146,3,1007215093,1.0,165|2639|356|3189|3893|3535|1136|1266|930|2571,3346|1178|387|3634|2957|3076|1825|2691|176|1316,F,35,3,99504,St. Elmo's Fire (1985),Drama|Romance,0
4103,2146,2,965573212,1.0,1701|2734|574|851|345|2138|3179|175|1190|2165,790|141|3904|3505|2081|3359|1005|2342|1565|3223,M,18,16,11211,St. Elmo's Fire (1985),Drama|Romance,0
2052,2772,4,974661930,1.0,223|2858|2188|2706|2683|2707|2694|2770|2541|2546,2863|2000|2884|154|2369|2611|470|3465|3856|2420,M,1,10,46033,Detroit Rock City (1999),Comedy,1
2755,2772,3,973194234,1.0,700|235|1046|2607|3094|318|1213|524|1734|1449,959|3399|1831|325|945|1913|1890|2988|2491|303,M,35,7,29631,Detroit Rock City (1999),Comedy,0
4548,2772,3,964647778,1.0,1197|2858|1127|2706|2683|2433,1587|2288|1604|1993|3651|3649,M,18,2,27514,Detroit Rock City (1999),Comedy,0
2055,1346,4,974663243,1.0,1645|1350|3081|2710|1974|1339|1983|2517|253|426,1298|3427|296|2841|1646|2624|368|3834|675|2601,M,50,11,49008,Cat People (1982),Horror,1
2056,1329,2,974819521,1.0,1258|799|407|724|328|2459|2976|2460|2389|2122,1096|1456|570|1877|1122|40|805|3602|3214|216,M,25,4,56301,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,0
6005,1329,3,956795190,1.0,1342|1970|2713|177|2793|407|273|2789|611|2902,81|2505|647|2447|3576|3667|2364|3416|2071|1629,F,25,5,28401,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror,0
2063,801,2,1042733237,1.0,3554|3858|1333|1024|3174|3565|3949|3882|436|2348,3938|2817|375|3524|1496|3481|2413|1376|2628|2093,M,25,4,43138,Harriet the Spy (1996),Children's|Comedy,0
2065,1285,4,974660340,1.0,1|1089|2858|1348|2310|1682|1704|1210|2804|3683,3360|487|149|1082|2564|2719|407|963|116|2677,M,25,6,46807,Heathers (1989),Comedy,1
3472,1285,4,967143344,1.0,1213|1266|3213|1064|1240|1517|2109|3360|3552|2194,1050|3562|3098|1264|1534|335|1490|3521|757|1052,M,25,6,33156,Heathers (1989),Comedy,1
4977,1285,4,962637931,1.0,737|3175|2997|3608|2000|2076|3552|1732|2022|3544,571|1265|815|28|2838|1551|2771|3272|1669|3244,M,25,4,92507,Heathers (1989),Comedy,1
2067,2110,3,974661173,1.0,1376|3552|2985|2245|2100|1127|2076|2613|2003|2470,3817|2297|1450|1091|16|2950|1476|1473|3087|888,M,50,16,06430,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,0
2073,2941,5,974759084,1.0,2108|372|1061|2240|2871|3186|342|2423|508|1784,1927|3509|2443|1138|2920|913|2311|1793|2448|1038,F,18,4,13148,South Pacific (1958),Musical|Romance|War,1
4752,2941,4,963182992,1.0,898|17|497|1066|3668|911|933|2248|440|1307,3109|816|216|3341|2512|1962|232|293|2633|1473,F,18,4,94121,South Pacific (1958),Musical|Romance|War,1
2074,588,5,974660054,1.0,296|1205|2762|589|2858|2791|2792|2028|2716|3147,1594|2380|1176|1666|3568|1550|69|1984|2386|3422,M,18,4,48197,Aladdin (1992),Animation|Children's|Comedy|Musical,1
2075,3752,3,974657663,1.0,2541|2599|2757|2959|2318|2333|2690|913|3160|3174,2085|2207|1039|345|3518|3151|2343|699|2673|2722,F,25,4,13210,"Me, Myself and Irene (2000)",Comedy,0
2316,3752,3,1038609560,1.0,2959|1097|3635|2949|3639|500|317|3897|3948|3785,54|1921|3548|570|3933|2795|2872|2242|3857|3294,M,35,0,13207,"Me, Myself and Irene (2000)",Comedy,0
2655,3752,3,1010072141,1.0,3408|2336|2333|3510|2716|3578|3826|2761|913|3174,1225|560|2853|2440|2028|3867|2662|2815|3301|3142,M,35,7,66224,"Me, Myself and Irene (2000)",Comedy,0
2972,3752,4,971113442,1.0,1355|328|1342|177|196|891|3328|3481|3535|3189,1740|2137|535|851|142|2657|3366|2908|1855|514,M,25,4,97330,"Me, Myself and Irene (2000)",Comedy,1
4973,3752,1,962607691,1.0,1952|2728|909|2132|1028|2857|1035|1084|3408|3456,2023|3430|3496|373|3527|2392|909|536|208|3494,F,56,2,949702,"Me, Myself and Irene (2000)",Comedy,0
5159,3752,2,962073950,1.0,919|260|2628|2490|3510|3555,2827|736|453|885|3103|1597,M,35,7,37027,"Me, Myself and Irene (2000)",Comedy,0
2085,3052,5,974656532,1.0,1005|2888|88|1864|818|19|1855|65|2959|1639,3746|2541|852|1264|149|1899|136|736|1214|3651,M,18,0,06360,Dogma (1999),Comedy,1
3510,3052,5,967046724,1.0,348|1784|1500|2321|588|1265|2396|34|2324|2599,3323|2563|3103|2321|2154|844|3168|1081|261|3531,F,18,4,02142,Dogma (1999),Comedy,1
5127,3052,1,962134960,1.0,1274|3700|1580|2407|1527|316|1306|2094|3006|2858,140|3952|1367|2809|1804|3312|2590|200|937|343,M,45,5,98502,Dogma (1999),Comedy,0
5148,3052,3,962601006,1.0,50|1617|6|377|2391|1608|1092|3618|58|2335,3922|1231|1758|3033|631|1086|1683|615|1133|1892,M,25,20,98101,Dogma (1999),Comedy,0
2088,293,5,974662092,1.0,2729|3296|3507|3062|3487|2764|2180|2181|1083|2179,1128|2220|2309|2139|369|3582|2973|9|125|1797,M,50,7,60618,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller,1
2106,38,1,1016149146,1.0,3504|28|2010|3949|2700|1719|3943|2505|2232|778,2121|2371|590|126|1228|2139|67|210|3015|2989,F,18,20,495321,It Takes Two (1995),Comedy,0
2107,2688,3,975738454,1.0,296|1089|3477|2607|1259|3481|1673|2160|260|1208,3898|1502|1252|2055|105|3626|3567|521|100|3813,M,25,1,24060,"General's Daughter, The (1999)",Drama|Thriller,0
4197,2688,5,965324773,1.0,2797|1|3037|1234|2716|3753|1704|590|3418|648,1049|1795|3604|742|279|1972|1901|915|2141|2237,F,45,1,18042,"General's Daughter, The (1999)",Drama|Thriller,1
2110,3869,1,974652815,1.0,3087|2011|3812|2301|3247|2012|1395|368|2002|3033,1757|2161|1099|1989|1030|3783|2845|3937|581|1513,M,50,11,46802,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,0
2229,3869,3,974598346,1.0,2321|356|440|1747|2302|3358|1042|3052|52|500,488|252|1543|738|2712|2538|3440|1730|3716|1888,M,45,0,61821,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,0
3432,3869,5,967407829,1.0,2301|1297|2918|2795|3740|3033|2371|2134|3525|3688,226|329|3726|1662|1556|3485|2303|1295|3451|636,M,25,12,27410,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,1
3753,3869,3,966184888,1.0,2762|1704|150|1266|2028|1213|3515|3752|589|110,1899|3414|1740|1312|3946|295|3586|864|1789|1977,M,25,7,42518,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,0
4458,3869,4,969770333,1.0,1997|1258|1339|3264|2781|2525|2550|3148|3481|3160,2621|3848|784|3271|3750|280|518|327|2192|3833,F,25,4,15701-2017,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,1
2112,454,4,974649979,1.0,2268|1584|150|590|1610|480|3255|356|2025|1673,519|1511|2118|3309|1722|1311|1350|1523|845|2024,F,45,12,23116,"Firm, The (1993)",Drama|Thriller,1
5213,454,3,961563826,1.0,3623|3624|3565|3452|3717|3744|2959|2000|2001|3552,3292|795|3124|3288|176|2447|3502|3308|2262|3551,M,18,0,31211,"Firm, The (1993)",Drama|Thriller,0
2113,1970,3,974649159,1.0,3927|2454|2657|3627|3450|3923|2792|240|1544|3,102|1847|1397|3891|3385|189|1304|3604|410|1461,M,25,6,04456,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,0
2618,1970,1,973659020,1.0,266|110|3450|3753|1580|1035|524|3408|3287|3,836|3782|169|2285|3225|3410|3436|926|1631|2681,F,18,4,53538,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,0
2114,423,4,1024244888,1.0,1221|3107|383|1754|2403|368|593|1345|1387|1982,2361|3946|2174|1875|1392|664|3379|1086|3164|2920,M,18,18,21740,Blown Away (1994),Action|Thriller,1
